date,A,B,C
2017-02-01,114.18017278590467,134.87536019957665,96.82676855598932
2017-02-02,114.5741236534838,133.92421035846047,95.86109347782575
2017-02-03,114.27047434826025,134.65243369365018,96.20840152394724
2017-02-06,116.75094353004917,134.9473280299633,94.30917619071366
2017-02-07,116.99985694748034,134.6814118948978,92.53994506533193
2017-02-08,117.12398315658655,134.80841686017956,91.19117287081741
2017-02-09,117.61708426224622,135.6853998868859,93.10902640300216
2017-02-10,116.6224923157157,136.10412498636725,92.81512111413409
2017-02-13,116.82589910457013,133.57152411019686,93.35571933083943
2017-02-14,116.4285768041556,133.2689975450642,95.87579941761844
2017-02-15,115.7232531482333,130.52878818343353,95.91310653747672
2017-02-16,114.49104842745123,128.3496447334039,95.06559288704499
2017-02-17,114.56897576504615,130.95240995888378,97.99506212784091
2017-02-21,114.49374596189044,131.6045387321387,98.45297246143306
2017-02-22,114.56045145127834,132.17550065177997,99.28623281150438
2017-02-23,113.81809202813174,132.12878362975778,98.59998317724565
2017-02-24,114.29317320984951,134.07084338530777,99.07924836227731
2017-02-27,113.60364573600953,133.84870901739296,99.253982858983
2017-02-28,113.16875418349372,133.67646908198031,98.89327946105882
2017-03-01,113.37362963496865,133.31701914088652,99.67958503458333
2017-03-02,113.99795685296552,134.04455838257445,97.87341152984112
2017-03-03,113.39892935309678,133.77925479985305,95.07255184651146
2017-03-06,114.81653246164058,132.57754548014867,95.41497721173971
2017-03-07,114.792944229983,134.8713723538438,96.65162119806195
2017-03-08,114.98550254546284,135.15023935269383,94.72081012950656
2017-03-09,113.90290283678176,133.92992377206429,93.78575660804974
2017-03-10,114.33268629875286,134.28314602135953,95.24683221998171
2017-03-13,113.1059847570305,133.9881176558827,96.00592691451963
2017-03-14,110.96014834713137,133.58858333539501,98.90089281202782
2017-03-15,109.79099466065765,131.87239572299103,98.83597453453011
2017-03-16,109.80352132346795,131.6638262988423,99.59589946084019
2017-03-17,109.93398487659412,133.89225075912256,100.86062926756802
2017-03-20,109.372045858639,136.46707190393428,100.89660471938477
2017-03-21,109.77499481850839,137.3633708614074,102.33851583331239
2017-03-22,109.89850749041203,138.83319252461504,100.47530798167259
2017-03-23,110.45653466590062,141.94786534287647,100.71415134181909
2017-03-24,111.32449814994314,142.58446098611176,101.45559680360266
2017-03-27,111.49934045283484,141.72475068795987,101.7218379125099
2017-03-28,111.43204216094983,139.90886936596448,101.16663376185066
2017-03-29,112.0542101404718,140.79793366934754,100.89371465325763
2017-03-30,110.92040051610942,140.19098915081292,100.23403693122899
2017-03-31,111.31896806861673,141.4297095683345,100.93891669348164
2017-04-03,112.1311274634733,143.33602878405628,101.98666466890883
2017-04-04,113.04708314377824,143.47864893593848,100.68076306266745
2017-04-05,113.79845402125454,145.43724563731396,102.91334092997513
2017-04-06,113.59915990718534,146.4353036025309,102.49730639677624
2017-04-07,114.31183541410134,148.6311643322527,103.30660332200155
2017-04-10,114.79920616116252,147.95920692108817,106.16809393375948
2017-04-11,114.4506764515295,145.45337674287458,103.69483046417402
2017-04-12,113.57592254782459,145.09379442851568,104.38176238934075
2017-04-13,114.43119211887092,145.3592855382404,107.0736941182945
2017-04-17,114.44135423225435,144.0340718923402,106.42115589591555
2017-04-18,114.41979686713415,142.3655329456408,106.4476445781468
2017-04-19,115.1969370371576,144.02808030356434,108.61209338163626
2017-04-20,116.61737479912104,146.370056387437,111.40764659920919
2017-04-21,115.85595175437668,147.37788300863522,115.83757583982161
2017-04-24,116.35685876335415,146.18025211060117,114.03863510310822
2017-04-25,116.44230746710038,146.48182210931245,112.65232438152495
2017-04-26,116.68658043509967,146.740312186846,111.85871924604972
2017-04-27,116.38283141442508,145.1520773553921,115.30897379804544
2017-04-28,117.12838582240572,145.9816245754842,115.45708598933733
2017-05-01,118.06448422350113,142.90425927204987,115.02515280811963
2017-05-02,117.65306573220396,142.54551782398946,114.63264558767597
2017-05-03,116.3390141132548,144.99738186441564,115.33355997278919
2017-05-04,116.32605663632079,146.53604507502487,113.66326793344092
2017-05-05,116.47996446384815,145.60722622871057,115.34307119266266
2017-05-08,116.90294936620234,148.48112566323604,119.05094553016923
2017-05-09,116.1696378328697,150.09370089617778,118.80637071752028
2017-05-10,114.32640264133718,151.03400481652434,119.17567080035737
2017-05-11,114.37081547464165,152.39717767796566,119.5197718766721
2017-05-12,114.96144886415063,150.16253300163825,117.76027832820071
2017-05-15,115.35486662289262,148.52697582988182,115.0714645898913
2017-05-16,116.38800744404978,149.07047816369513,113.08663745825756
2017-05-17,115.90198644703797,148.69596888253355,111.75750121961202
2017-05-18,114.72341463410508,150.89834022880217,111.52531760714126
2017-05-19,115.4114431198984,151.86964285593672,110.99252775634093
2017-05-22,115.52148489279617,151.19954674389191,114.6944763736423
2017-05-23,116.18496673217346,150.5767366023621,115.33806126302042
2017-05-24,114.79724464347686,150.75342846680317,114.82023688438663
2017-05-25,114.76223346395703,148.61816338337394,117.59761267290773
2017-05-26,114.47548921547278,149.41985930777815,116.49345494746308
2017-05-30,113.52131675240724,147.17476621540948,116.52776529999616
2017-05-31,115.07593237354926,147.04599592855186,117.53258870298752
2017-06-01,115.01350763502431,146.7153473263013,117.51129995120617
2017-06-02,113.75601285054319,148.67467331870617,116.91628844985476
2017-06-05,113.95985948264415,151.56649132262933,118.84277171908377
2017-06-06,113.41384659453604,153.40054555049213,117.79226445377047
2017-06-07,113.40562346022105,153.20730759655862,115.78878337638331
2017-06-08,112.92281948286613,153.54209555228192,115.90224000465574
2017-06-09,113.70902828461936,153.18630687906966,114.67167752534014
2017-06-12,113.61362824974204,153.38243263285136,114.48546561965973
2017-06-13,114.64652006483098,151.96397055894903,116.70588327467472
2017-06-14,115.13671655628536,151.10922759548262,116.26437334695848
2017-06-15,115.53132908791319,149.39837407352155,116.530375481924
2017-06-16,115.4411452171393,147.60969723282113,118.12112460760476
2017-06-19,116.00702940671438,147.09389829762517,117.33925853944801
2017-06-20,116.41338652096849,148.3983573917419,117.25201159296157
2017-06-21,116.48389967360866,148.0638188956172,116.86969804932463
2017-06-22,114.9184862171299,146.69725715246975,115.21862744520422
2017-06-23,115.34916097207062,147.53977693562683,116.91584157599631
2017-06-26,115.45204498668782,146.7272581659741,118.75266457711611
2017-06-27,114.41958708842272,143.90031863866608,118.26372173988878
2017-06-28,115.3925385107611,142.8487116344339,117.65997466466919
2017-06-29,115.23232586645578,143.05343457721807,118.0712257348646
2017-06-30,114.39937997709431,143.80381395046473,117.80705270783638
